ProjectName,FileName,Theorem,IncludeLemma,ProofStep,RelationNB,equivalence,implication,quantifier,logical,inequality,set,Success,PredictionStep,Time,TryStep
weak-up-to,../data/weak-up-to/Monotonic.json,chaining_r_mon,False,7,2,0,1,0,0,1,0,False,0.0,11.371630668640135,113.0
weak-up-to,../data/weak-up-to/Monotonic.json,chaining_l_mon,False,12,2,0,1,0,0,1,0,False,0.0,8.237940788269043,103.0
weak-up-to,../data/weak-up-to/Monotonic.json,Comp_mon,False,9,0,0,0,0,0,0,0,False,0.0,1.9929552078247068,19.0
weak-up-to,../data/weak-up-to/Monotonic.json,Union2_mon,False,5,0,0,0,0,0,0,0,False,0.0,2.6650769710540767,25.0
weak-up-to,../data/weak-up-to/Monotonic.json,Union_mon,False,5,0,0,0,0,0,0,0,False,0.0,0.3723766803741455,1.0
weak-up-to,../data/weak-up-to/Monotonic.json,UExp_mon,False,7,3,1,0,1,0,1,0,False,0.0,9.967303276062012,87.0
weak-up-to,../data/weak-up-to/Monotonic.json,UIter_mon,False,4,0,0,0,0,0,0,0,False,0.0,2.580475330352783,18.0
weak-up-to,../data/weak-up-to/Controlled.json,wexpansion1_ctrl_t,False,9,3,0,1,1,0,1,0,False,0.0,11.11944842338562,145.0
weak-up-to,../data/weak-up-to/Functions.json,UExp_incl,False,2,1,0,0,1,0,0,0,True,6.0,0.7599537372589111,11.0
weak-up-to,../data/weak-up-to/Functions.json,UIter_incl,False,2,0,0,0,0,0,0,0,False,0.0,7.09049654006958,61.0
weak-up-to,../data/weak-up-to/Functions.json,UExp_inc,False,5,3,0,1,1,0,1,0,False,0.0,15.547674417495728,108.0
weak-up-to,../data/weak-up-to/Functions.json,UIter_inc,False,3,0,0,0,0,0,0,0,False,0.0,5.812161684036255,45.0
weak-up-to,../data/weak-up-to/Functions.json,UExp_UExp,False,4,2,1,0,1,0,0,0,True,11.0,1.327061891555786,21.0
weak-up-to,../data/weak-up-to/Functions.json,UIter_02,False,5,0,0,0,0,0,0,0,False,0.0,4.428826093673706,37.0
weak-up-to,../data/weak-up-to/Functions.json,UExp_trans,False,6,1,0,0,1,0,0,0,False,0.0,92.75818276405334,512.0
weak-up-to,../data/weak-up-to/Functions.json,UIter_trans,False,4,1,0,0,1,0,0,0,False,0.0,61.04495882987976,380.0
weak-up-to,../data/weak-up-to/Applications.json,F_mon,True,6,0,0,0,0,0,0,0,False,0.0,21.562838315963745,102.0
weak-up-to,../data/weak-up-to/Applications.json,G_wmon,True,7,0,0,0,0,0,0,0,False,0.0,13.096980571746824,71.0
weak-up-to,../data/weak-up-to/Applications.json,FG,False,7,0,0,0,0,0,0,0,False,0.0,27.47165107727051,164.0
weak-up-to,../data/weak-up-to/Applications.json,G_reverse,False,5,1,0,0,1,0,0,0,False,0.0,98.9231457710266,512.0
weak-up-to,../data/weak-up-to/Applications.json,BG,False,8,0,0,0,0,0,0,0,False,0.0,24.56938123703003,133.0
weak-up-to,../data/weak-up-to/Applications.json,B'G,False,8,0,0,0,0,0,0,0,False,0.0,26.39611411094665,133.0
weak-up-to,../data/weak-up-to/Settings.json,weak_strong,False,9,3,0,1,1,0,1,0,False,0.0,40.303236722946174,245.0
weak-up-to,../data/weak-up-to/Settings.json,union2_evolve_left,False,2,3,0,1,1,0,1,0,False,0.0,26.7358341217041,162.0
weak-up-to,../data/weak-up-to/Settings.json,union2_evolve_right,False,2,3,0,1,1,0,1,0,False,0.0,26.513994455337524,182.0
weak-up-to,../data/weak-up-to/Settings.json,union_evolve,False,3,4,0,1,2,0,1,0,False,0.0,13.077332258224487,73.0
weak-up-to,../data/weak-up-to/Settings.json,evolve_union,False,4,4,0,1,2,0,1,0,False,0.0,9.696475267410277,66.0
weak-up-to,../data/weak-up-to/Settings.json,incl_evolve,False,3,5,0,2,1,0,2,0,True,6.0,1.2164361476898191,19.0
weak-up-to,../data/weak-up-to/Settings.json,evolve_incl,False,3,5,0,2,1,0,2,0,False,0.0,9.1337251663208,59.0
weak-up-to,../data/weak-up-to/Settings.json,simulation_eeq,False,7,5,0,2,1,0,2,0,False,0.0,6.454670906066895,48.0
weak-up-to,../data/weak-up-to/Settings.json,simulation_t_eeq,False,7,5,0,2,1,0,2,0,True,8.0,1.9981319904327397,31.0
weak-up-to,../data/weak-up-to/Settings.json,bisimulation_bisim,False,2,0,0,0,0,0,0,0,False,0.0,12.554994106292725,89.0
weak-up-to,../data/weak-up-to/Settings.json,expansion_expand,False,2,0,0,0,0,0,0,0,False,0.0,8.287964820861816,54.0
weak-up-to,../data/weak-up-to/Settings.json,wexpansion_wexpand,False,2,0,0,0,0,0,0,0,False,0.0,6.135731935501099,48.0
weak-up-to,../data/weak-up-to/Settings.json,expand_wexpand,False,5,0,0,0,0,0,0,0,False,0.0,25.792742252349854,189.0
weak-up-to,../data/weak-up-to/Settings.json,wexpand_bisim,False,7,0,0,0,0,0,0,0,False,0.0,27.64958238601685,198.0
weak-up-to,../data/weak-up-to/Settings.json,simulation_comp,False,5,4,0,2,0,0,2,0,False,0.0,17.204278945922848,93.0
weak-up-to,../data/weak-up-to/Settings.json,expansion1_comp,False,7,4,0,2,0,0,2,0,False,0.0,16.152191400527954,79.0
weak-up-to,../data/weak-up-to/Settings.json,wexpansion1_t,False,9,8,0,3,2,0,3,0,False,0.0,5.7624878883361825,37.0
weak-up-to,../data/weak-up-to/Settings.json,wexpansion1_comp,False,12,4,0,2,0,0,2,0,False,0.0,15.716028690338135,67.0
weak-up-to,../data/weak-up-to/Settings.json,bisimulation_comp,False,5,4,0,2,0,0,2,0,False,0.0,12.882944583892822,60.0
weak-up-to,../data/weak-up-to/Settings.json,expansion_comp,False,5,4,0,2,0,0,2,0,False,0.0,10.95710515975952,52.0
weak-up-to,../data/weak-up-to/Settings.json,wexpansion_comp,False,5,4,0,2,0,0,2,0,False,0.0,8.599090576171875,39.0
weak-up-to,../data/weak-up-to/Settings.json,bisim_sym,False,4,0,0,0,0,0,0,0,False,0.0,20.433657169342037,98.0
weak-up-to,../data/weak-up-to/Settings.json,bisim_refl,False,3,0,0,0,0,0,0,0,False,0.0,8.574035167694094,55.0
weak-up-to,../data/weak-up-to/Settings.json,bisim_trans,False,7,0,0,0,0,0,0,0,False,0.0,22.323636770248413,104.0
weak-up-to,../data/weak-up-to/Settings.json,expand_refl,False,4,0,0,0,0,0,0,0,False,0.0,9.28759241104126,47.0
weak-up-to,../data/weak-up-to/Settings.json,expand_trans,False,7,0,0,0,0,0,0,0,False,0.0,14.915225744247437,71.0
weak-up-to,../data/weak-up-to/Settings.json,wexpand_refl,False,4,0,0,0,0,0,0,0,False,0.0,7.8083696365356445,46.0
weak-up-to,../data/weak-up-to/Settings.json,wexpand_trans,False,7,0,0,0,0,0,0,0,False,0.0,13.095892667770386,56.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_incl,False,5,0,0,0,0,0,0,0,False,0.0,0.13186144828796387,1.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_reverse,False,4,0,0,0,0,0,0,0,False,0.0,0.5152091979980469,5.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_comp,False,6,0,0,0,0,0,0,0,False,0.0,0.5869390964508057,5.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_union,False,4,0,0,0,0,0,0,0,False,0.0,0.3409547805786133,3.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_star,False,8,0,0,0,0,0,0,0,False,0.0,0.1850073337554932,2.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_plus,False,7,0,0,0,0,0,0,0,False,0.0,0.2607293128967285,2.0
weak-up-to,../data/weak-up-to/Diagrams.json,diagram_plus_wf_2,False,26,0,0,0,0,0,0,0,False,0.0,2.362870454788208,13.0
buchberger,../data/buchberger/Pspminus.json,divP_is_not_order,False,16,4,0,1,1,1,1,0,False,0.0,7.024425983428955,52.0
buchberger,../data/buchberger/Pspminus.json,divP_ltT_comp,False,15,5,0,2,1,0,2,0,False,0.0,48.17897868156433,239.0
buchberger,../data/buchberger/Pspminus.json,sp_rew,False,5,5,3,0,1,1,0,0,False,0.0,12.976970911026001,71.0
buchberger,../data/buchberger/Pspminus.json,rew_spminusf,False,2,12,10,0,1,1,0,0,True,6.0,0.5783998966217041,11.0
buchberger,../data/buchberger/Pspminus.json,canonical_spminusf,False,3,10,2,3,1,1,3,0,False,0.0,14.854666233062744,52.0
buchberger,../data/buchberger/Pspminus.json,spminusf_extend,False,9,10,2,3,1,1,3,0,False,0.0,6.254312753677367,29.0
buchberger,../data/buchberger/Pspminus.json,canonical_spminusf_full,False,4,10,2,3,1,1,3,0,False,0.0,2.0931329727172847,14.0
buchberger,../data/buchberger/Pspminus.json,canonical_spminusf_full_t,False,8,10,2,3,1,1,3,0,False,0.0,3.650734186172485,17.0
buchberger,../data/buchberger/Pspminus.json,spminusf_pluspf,False,9,20,10,4,1,1,4,0,False,0.0,7.320694923400879,36.0
buchberger,../data/buchberger/Pspminus.json,eqptail_spminusf_com,False,2,14,2,5,1,1,5,0,False,0.0,4.090033769607544,14.0
buchberger,../data/buchberger/Pspminus.json,eqTerm_spminusf_com,False,5,14,4,4,1,1,4,0,False,0.0,15.998966932296753,74.0
buchberger,../data/buchberger/Pspminus.json,eqp_spminusf_com,False,6,18,4,6,1,1,6,0,False,0.0,12.798790454864502,72.0
buchberger,../data/buchberger/Pspminus.json,spminusf_minuspf,False,5,12,2,4,1,1,4,0,False,0.0,6.951035737991332,21.0
buchberger,../data/buchberger/Pspminus.json,spminusf_plusTerm,False,27,33,16,7,1,2,7,0,False,0.0,24.74041485786438,76.0
buchberger,../data/buchberger/Pspminus.json,spminusf_multTerm,False,10,21,10,4,1,2,4,0,False,0.0,20.715164184570312,85.0
buchberger,../data/buchberger/Pspminus.json,spminusf_minusTerm_l,False,5,12,2,4,1,1,4,0,True,2.0,4.4736268520355225,22.0
buchberger,../data/buchberger/Pspminus.json,spminusf_plusTerm_l,False,4,20,10,4,1,1,4,0,True,4.0,5.0197932720184335,38.0
buchberger,../data/buchberger/Pspminus.json,spminusf_minusTerm_r,False,22,14,4,4,1,1,4,0,False,0.0,8.982685089111328,37.0
buchberger,../data/buchberger/Pspminus.json,spminusf_plusTerm_r,False,5,20,10,4,1,1,4,0,False,0.0,6.072131156921388,30.0
buchberger,../data/buchberger/Pspminus.json,divP_minusTerm_comp,False,7,16,6,4,1,1,4,0,False,0.0,43.582961797714226,100.0
buchberger,../data/buchberger/Pspminus.json,spminusf_minusTerm,False,23,25,8,7,1,2,7,0,False,0.0,18.140221357345578,69.0
buchberger,../data/buchberger/Pspminus.json,ltP_divP_pX,False,8,9,2,3,1,0,3,0,False,0.0,5.03587532043457,24.0
buchberger,../data/buchberger/Preduce.json,inPolySet_imp_canonical,False,2,3,0,1,1,0,1,0,False,0.0,36.64053726196289,216.0
buchberger,../data/buchberger/Preduce.json,not_nil_in_polySet_elm,False,3,6,0,1,1,0,4,0,False,0.0,23.998825788497925,101.0
buchberger,../data/buchberger/Preduce.json,not_nil_in_polySet,False,3,2,0,0,1,1,0,0,False,0.0,4.429080009460449,42.0
buchberger,../data/buchberger/Preduce.json,inPolySet_is_pX,False,3,6,1,1,3,0,1,0,False,0.0,1.7666947841644287,7.0
buchberger,../data/buchberger/Preduce.json,pO_reduce,False,2,2,0,0,1,1,0,0,False,0.0,6.735907554626465,65.0
buchberger,../data/buchberger/Preduce.json,reduce_in_pO,False,20,3,0,1,1,0,1,0,False,0.0,5.646427869796753,25.0
buchberger,../data/buchberger/Preduce.json,canonical_reduce,False,16,5,0,2,1,0,2,0,False,0.0,16.8415424823761,94.0
buchberger,../data/buchberger/Preduce.json,reduce_eqp_com,False,25,9,0,4,1,0,4,0,False,0.0,16.522361516952515,82.0
buchberger,../data/buchberger/Preduce.json,reduce_inv,False,11,9,2,3,1,0,3,0,False,0.0,33.73689341545105,102.0
